datetime,ODBAsum_mean,cow_sum_mean,dog_sum_mean,sheep_sum_mean
16/2/17 6:15,270388,189923,17674,62791
16/2/17 6:30,226358,154136,23621,48599
16/2/17 6:45,190667,120353,25924,44390
16/2/17 7:00,199177,122635,36100,40444
16/2/17 7:15,235912,142099,63282,30532
16/2/17 7:30,298889,230345,42491,26055
16/2/17 7:45,340550,239913,71805,28832
16/2/17 8:00,335096,221757,58635,54706
16/2/17 8:15,301818,201618,52129,48072
16/2/17 8:30,246240,182322,27826,36092
16/2/17 8:45,232408,190161,18432,23816
16/2/17 9:00,215496,171087,11656,32750
16/2/17 9:15,160694,100406,18174,42113
16/2/17 9:30,120642,70644,20365,29632
16/2/17 9:45,134573,85289,21530,27755
16/2/17 10:00,124676,74148,17204,33323
16/2/17 10:15,146038,62413,18838,64786
16/2/17 10:30,133533,62957,13976,56599
16/2/17 10:45,129435,68183,15396,45857
16/2/17 11:00,151720,87115,17813,46792
16/2/17 11:15,146018,98974,19598,27447
16/2/17 11:30,152842,97600,24940,30302
16/2/17 11:45,133072,78633,18604,35834
16/2/17 12:00,109904,48297,18016,43591
16/2/17 12:15,121564,52342,16988,52234
16/2/17 12:30,126789,57465,14011,55314
16/2/17 12:45,124784,62321,14418,48046
16/2/17 13:00,145820,67902,11531,66387
16/2/17 13:15,169110,79372,20666,69075
16/2/17 13:30,207225,100842,45758,60624
16/2/17 13:45,214171,127530,24832,61810
16/2/17 14:00,157989,109661,14895,33432
16/2/17 14:15,120050,80894,9473,29681
16/2/17 14:30,123796,59143,9613,55040
16/2/17 14:45,103228,46382,9600,47247
16/2/17 15:00,139121,57267,9881,71973
16/2/17 15:15,177743,84554,9952,83236
16/2/17 15:30,166426,90875,20235,55317
16/2/17 15:45,167914,104878,22862,40174
16/2/17 16:00,186077,116469,16207,53399
16/2/17 16:15,229796,115585,38614,75597
16/2/17 16:30,314651,133871,109070,71711
16/2/17 16:45,323902,154338,66396,103167
16/2/17 17:00,324317,131944,16417,175955
16/2/17 17:15,316460,135680,17881,162899
16/2/17 17:30,251275,105699,18218,127359
16/2/17 17:45,230481,95650,14550,120281
16/2/17 18:00,220725,100248,22161,98316
16/2/17 18:15,202438,91973,19934,90529
16/2/17 18:30,278326,158360,19401,100565
16/2/17 18:45,362157,229474,33215,99469
16/2/17 19:00,332119,226860,34470,70791
16/2/17 19:15,290309,198965,34648,56696
16/2/17 19:30,262298,176057,21879,64361
16/2/17 19:45,230933,151698,12664,66569
16/2/17 20:00,179552,113838,10454,55263
16/2/17 20:15,141875,70167,9599,62110
16/2/17 20:30,114017,58670,10473,44873
16/2/17 20:45,101354,56325,15289,29741
16/2/17 21:00,98916,56579,13763,28572
16/2/17 21:15,103663,44587,20982,38096
16/2/17 21:30,129698,51553,18129,60018
16/2/17 21:45,161583,74064,18490,69030
16/2/17 22:00,156158,78555,17547,60055
16/2/17 22:15,133893,79349,10456,44087
16/2/17 22:30,127373,73926,20383,33062
16/2/17 22:45,108721,62576,16247,29896
16/2/17 23:00,99256,61176,13452,24629
16/2/17 23:15,80397,44786,12212,23399
16/2/17 23:30,103003,64187,14824,23991
16/2/17 23:45,111941,68407,15094,28439
17/2/17 0:00,107984,51902,9886,46196
17/2/17 0:15,127642,52698,9845,65098
17/2/17 0:30,117886,51610,11085,55191
17/2/17 0:45,110456,62198,11153,37104
17/2/17 1:00,109723,61514,9795,38413
17/2/17 1:15,104971,56774,13726,34470
17/2/17 1:30,98013,54215,12639,31159
17/2/17 1:45,98734,58949,9375,30409
17/2/17 2:00,90153,54985,9332,25837
17/2/17 2:15,82182,46471,9457,26253
17/2/17 2:30,78571,39225,10192,29151
17/2/17 2:45,90522,46375,14958,29188
17/2/17 3:00,101958,51294,12166,38495
17/2/17 3:15,105594,47995,9677,47921
17/2/17 3:30,96084,42892,9752,43440
17/2/17 3:45,83123,39791,11161,32170
17/2/17 4:00,78677,37085,10992,30601
17/2/17 4:15,89611,43969,10277,35363
17/2/17 4:30,83620,40292,9419,33908
17/2/17 4:45,91782,40754,12398,38630
17/2/17 5:00,105054,50558,17945,36550
17/2/17 5:15,114978,52094,32380,30506
17/2/17 5:30,174219,85208,54526,34485
17/2/17 5:45,258239,149183,65297,43756
17/2/17 6:00,221186,150780,29956,40451
17/2/17 6:15,216597,153950,23724,38925
17/2/17 6:30,192290,135962,19457,36872
17/2/17 6:45,172952,105250,20531,47169
17/2/17 7:00,184916,98443,39399,47075
17/2/17 7:15,249319,110304,78596,60418
17/2/17 7:30,330611,179844,71063,79703
17/2/17 7:45,268318,162827,32612,72882
17/2/17 8:00,302665,204883,35176,62608
17/2/17 8:15,298334,212171,40505,45659
17/2/17 8:30,289164,185601,42667,60897
17/2/17 8:45,258980,150823,30586,77572
17/2/17 9:00,227561,143334,29971,54255
17/2/17 9:15,212815,161968,21722,29128
17/2/17 9:30,172132,117628,29529,24976
17/2/17 9:45,118299,64604,28019,25676
17/2/17 10:00,106456,48072,23979,34405
17/2/17 10:15,123861,65813,13892,44155
17/2/17 10:30,114116,67566,10089,36461
17/2/17 10:45,108714,63476,15695,29546
