LAT,LON,DEP,MAG,EPI-DIS,HYP-DIS,CORD-N,CORD-E,PGA,datetime
42.692,13.271,11.1,3.1,40.1058,41.772,-36.23,17.201,0.000173,31-10-2016 11:23
42.866,13.241,8.9,2.4,22.6616,24.5646,-16.856,15.147,0.000152,31-10-2016 11:24
42.798,13.104,10.4,2.9,24.4592,26.8107,-24.165,3.785,0.000349,31-10-2016 11:25
42.929,13.257,0.2,2.0,19.3202,19.3359,-9.887,16.599,0.000116,31-10-2016 11:27
42.801,13.118,11.6,2.1,24.3627,27.2377,-23.857,4.937,5.9e-05,31-10-2016 11:28
42.906,13.061,10.6,2.4,12.1031,16.4765,-12.091,0.545,0.000394,31-10-2016 11:30
42.84,13.049,11.1,1.9,19.4072,22.6508,-19.398,-0.605,6.2e-05,31-10-2016 11:32
42.883,13.122,15.3,2.1,15.7383,22.3577,-14.758,5.468,0.0001,31-10-2016 11:34
42.675,13.207,12.3,2.1,39.833,41.8636,-38.008,11.918,1.7e-05,31-10-2016 11:36
42.835,13.035,10.8,2.1,20.0041,23.0146,-19.926,-1.762,9.3e-05,31-10-2016 11:40
43.062,13.069,8.9,2.6,5.4575,10.9387,5.219,1.596,0.001251,31-10-2016 11:42
42.944,13.204,7.9,2.7,14.7516,17.0153,-8.13,12.309,0.000669,31-10-2016 11:45
43.017,13.073,9.5,2.3,1.8195,10.2429,0.214,1.807,0.000781,31-10-2016 11:49
42.808,13.076,9.1,2.0,23.0524,25.0023,-23.002,1.521,5.9e-05,31-10-2016 11:50
42.757,13.058,10.3,2.4,28.6322,30.6297,-28.632,-0.082,8.5e-05,31-10-2016 11:54
42.771,13.077,9.1,1.9,27.1549,28.8287,-27.113,1.509,3.2e-05,31-10-2016 11:55
42.877,13.084,9.9,2.4,15.533,18.7378,-15.354,2.349,0.000295,31-10-2016 11:56
43.016,13.075,8.7,2.1,1.9699,9.4868,0.099,1.967,0.000589,31-10-2016 11:57
42.885,13.002,8.6,1.2,14.9503,17.5437,-14.31,-4.328,2.3e-05,31-10-2016 12:00
42.788,12.951,10.1,1.9,26.4719,28.5451,-24.982,-8.755,3.2e-05,31-10-2016 12:01
42.729,13.257,13.2,2.0,35.9264,38.4785,-32.097,16.139,1.7e-05,31-10-2016 12:03
42.9,13.198,10.6,2.5,17.504,20.7698,-13.006,11.715,0.000285,31-10-2016 12:08
42.778,13.16,10.0,2.4,27.762,29.7097,-26.487,8.316,9.2e-05,31-10-2016 12:10
42.746,13.175,11.0,2.4,31.5225,33.5822,-30.067,9.467,6.6e-05,31-10-2016 12:11
42.726,13.177,10.0,2.1,33.6837,35.3062,-32.292,9.582,2.8e-05,31-10-2016 12:14
42.922,13.217,8.6,3.2,17.0187,19.3367,-10.596,13.318,0.001314,31-10-2016 12:15
42.93,13.142,9.7,2.2,11.9896,15.7933,-9.575,7.216,0.000286,31-10-2016 12:17
42.952,13.123,8.4,2.4,9.1154,12.7957,-7.097,5.72,0.000654,31-10-2016 12:21
42.921,13.21,8.2,2.2,16.6371,18.8117,-10.695,12.744,0.000192,31-10-2016 12:22
42.918,13.016,10.6,3.0,11.113,15.7636,-10.672,-3.098,0.001378,31-10-2016 12:30
42.804,13.056,10.1,2.1,23.4092,25.7304,-23.409,-0.125,6.9e-05,31-10-2016 12:31
42.723,13.242,10.4,2.7,35.9682,37.6068,-32.738,14.897,9.5e-05,31-10-2016 12:32
42.681,13.216,14.7,2.8,39.4476,42.3035,-37.357,12.67,8.7e-05,31-10-2016 12:36
42.791,13.14,9.7,2.2,25.8926,27.8587,-25.008,6.712,7e-05,31-10-2016 12:38
42.716,13.188,10.5,2.4,35.0202,36.7312,-33.422,10.459,5.1e-05,31-10-2016 12:39
42.706,13.187,14.3,2.1,36.0494,38.9996,-34.531,10.353,2.1e-05,31-10-2016 12:40
42.686,13.209,13.0,2.3,38.7314,41.0431,-36.79,12.108,3e-05,31-10-2016 12:45
42.913,13.142,10.3,2.7,13.5228,17.3563,-11.463,7.175,0.000642,31-10-2016 12:45
42.81,13.176,11.0,2.1,24.9275,27.4859,-22.962,9.702,5.8e-05,31-10-2016 12:48
42.904,13.105,10.2,2.4,13.0653,16.9384,-12.395,4.132,0.000371,31-10-2016 12:52
42.751,13.112,11.1,2.4,29.7148,31.9279,-29.399,4.322,7.6e-05,31-10-2016 12:54
42.765,13.092,10.9,2.4,27.94,30.2065,-27.807,2.721,8.8e-05,31-10-2016 12:55
42.774,13.153,14.7,2.1,28.0078,31.9048,-26.919,7.734,3.8e-05,31-10-2016 12:59
42.929,13.119,10.0,1.8,11.0222,15.2783,-9.644,5.337,0.00013,31-10-2016 13:00
42.9,13.171,10.6,2.3,16.0737,19.5795,-12.958,9.51,0.000216,31-10-2016 13:03
43.007,13.13,6.7,2.2,6.5049,9.7628,-1.002,6.427,0.000689,31-10-2016 13:05
42.911,13.049,10.8,2.2,11.5206,16.1935,-11.513,-0.422,0.000271,31-10-2016 13:07
42.955,13.178,10.9,2.2,12.3056,16.8291,-6.863,10.214,0.000248,31-10-2016 13:11
42.791,13.202,10.1,2.5,27.7441,29.7287,-25.118,11.783,0.000115,31-10-2016 13:14
42.717,13.2,13.6,2.5,35.2418,37.9876,-33.332,11.444,5.9e-05,31-10-2016 13:16
42.904,13.159,9.0,2.0,15.1329,17.9104,-12.493,8.54,0.00014,31-10-2016 13:17
43.034,13.102,2.5,2.6,4.6843,5.6062,2.048,4.213,0.002585,31-10-2016 13:19
42.901,13.101,9.7,2.8,13.2753,16.7903,-12.721,3.798,0.000835,31-10-2016 13:19
42.808,13.045,10.9,2.0,22.9663,25.6757,-22.944,-1.014,5.5e-05,31-10-2016 13:21
42.897,13.141,3.1,2.2,14.9997,15.4445,-13.238,7.054,0.0003,31-10-2016 13:23
42.993,13.072,13.7,1.9,2.9615,14.5839,-2.45,1.664,0.000179,31-10-2016 13:24
42.677,13.215,13.3,2.3,39.8379,42.1866,-37.8,12.579,2.7e-05,31-10-2016 13:27
43.03,13.103,6.2,2.3,4.574,8.1786,1.602,4.284,0.001057,31-10-2016 13:29
42.915,13.12,10.7,2.2,12.4273,16.7832,-11.201,5.384,0.00025,31-10-2016 13:31
42.679,13.211,12.2,2.5,39.5193,41.5343,-37.571,12.256,4.6e-05,31-10-2016 13:31
42.792,13.203,9.1,1.5,27.6811,29.3248,-25.008,11.867,1.1e-05,31-10-2016 13:32
42.909,13.172,9.0,1.6,15.3453,18.0902,-11.961,9.614,5.5e-05,31-10-2016 13:33
42.735,13.119,10.7,1.6,31.5641,33.5191,-31.188,4.856,1e-05,31-10-2016 13:34
42.818,13.144,11.7,2.0,23.1345,26.1916,-22.016,7.105,5.2e-05,31-10-2016 13:40
42.917,13.158,9.2,2.2,13.9329,17.0228,-11.047,8.49,0.000242,31-10-2016 13:42
42.769,13.262,15.6,2.2,32.2827,36.1104,-27.664,16.64,3.4e-05,31-10-2016 13:47
43.028,13.122,6.5,2.9,5.9806,9.2679,1.345,5.827,0.00271,31-10-2016 13:50
42.796,13.151,10.8,2.8,25.6321,28.0448,-24.472,7.624,0.000254,31-10-2016 13:51
42.902,13.036,10.5,2.6,12.5782,16.7624,-12.488,-1.507,0.000568,31-10-2016 13:59
42.719,13.275,10.7,2.0,37.6056,39.2609,-33.238,17.59,1.6e-05,31-10-2016 14:01
43.068,13.076,8.0,2.4,6.2642,10.6234,5.872,2.181,0.000896,31-10-2016 14:04
42.928,13.115,9.8,2.5,10.9589,15.0945,-9.748,5.008,0.000579,31-10-2016 14:08
42.773,13.207,10.3,2.9,29.7218,31.6506,-27.125,12.15,0.000231,31-10-2016 14:10
42.693,13.177,13.5,2.7,37.1913,39.7673,-35.957,9.503,8.2e-05,31-10-2016 14:11
42.808,13.161,10.5,2.0,24.658,27.033,-23.157,8.471,4.8e-05,31-10-2016 14:17
42.781,13.06,10.3,2.0,25.971,28.1579,-25.971,0.143,4.3e-05,31-10-2016 14:20
42.851,13.261,15.5,2.3,24.995,29.7206,-18.556,16.746,7.3e-05,31-10-2016 14:25
42.907,13.147,9.2,2.2,14.304,17.3278,-12.138,7.568,0.000232,31-10-2016 14:29
43.056,13.127,8.4,3.3,7.714,11.8383,4.445,6.304,0.003807,31-10-2016 14:31
42.922,13.217,8.4,2.4,17.0187,19.2426,-10.596,13.318,0.000278,31-10-2016 14:34
43.029,13.077,6.9,2.4,2.655,7.9372,1.539,2.163,0.001322,31-10-2016 14:37
42.89,13.126,8.8,1.9,15.1472,17.8163,-13.988,5.812,0.000113,31-10-2016 14:44
42.674,13.204,13.8,2.6,39.8606,42.3752,-38.114,11.67,5.5e-05,31-10-2016 14:45
42.772,13.164,10.7,2.2,28.4984,30.6496,-27.161,8.629,5.4e-05,31-10-2016 14:46
42.907,13.027,10.1,1.9,12.1218,16.1555,-11.915,-2.229,0.000143,31-10-2016 14:47
42.807,13.049,9.9,2.1,23.0728,25.3414,-23.062,-0.69,7.2e-05,31-10-2016 14:49
42.882,12.829,15.2,2.2,23.3505,28.1826,-14.293,-18.465,6.8e-05,31-10-2016 14:50
42.875,13.061,9.9,3.1,15.5405,18.744,-15.533,0.465,0.001167,31-10-2016 14:52
42.761,13.081,10.1,2.2,28.289,30.2379,-28.231,1.811,5.6e-05,31-10-2016 14:53
42.64,13.097,9.7,2.1,41.7928,43.0386,-41.698,2.817,1.6e-05,31-10-2016 14:57
42.854,13.027,10.0,1.5,17.9577,20.8426,-17.801,-2.367,3e-05,31-10-2016 15:00
42.963,13.099,9.8,1.6,6.9549,12.4946,-5.831,3.79,0.000128,31-10-2016 15:00
42.995,13.143,7.1,2.5,7.8213,10.9615,-2.358,7.457,0.001033,31-10-2016 15:03
42.752,13.145,15.6,3.2,30.1768,34.2408,-29.348,7.026,0.000352,31-10-2016 15:08
42.967,13.056,10.5,2.0,5.3151,12.2889,-5.307,0.293,0.000313,31-10-2016 15:09
42.999,13.048,8.9,2.1,1.76,9.642,-1.738,-0.277,0.000575,31-10-2016 15:11
42.772,13.079,10.4,1.7,27.0575,29.2005,-27.006,1.675,1.9e-05,31-10-2016 15:13
42.906,13.038,10.0,2.3,12.1208,16.0888,-12.047,-1.333,0.000338,31-10-2016 15:15
42.868,13.021,8.7,2.4,16.478,18.9114,-16.235,-2.82,0.000289,31-10-2016 15:20
42.769,13.159,11.4,2.3,28.6856,31.0867,-27.485,8.213,6.5e-05,31-10-2016 15:23
42.903,13.161,9.4,2.2,15.3185,18.2827,-12.607,8.701,0.000205,31-10-2016 15:24
42.853,13.084,10.0,2.0,18.1644,21.021,-18.02,2.288,9.4e-05,31-10-2016 15:24
42.754,13.179,10.8,2.9,30.7917,32.8273,-29.186,9.813,0.00021,31-10-2016 15:29
42.711,13.235,13.6,2.8,36.9375,39.5658,-34.059,14.296,0.000104,31-10-2016 15:33
42.802,13.133,10.3,2.3,24.5601,26.8621,-23.773,6.167,9.7e-05,31-10-2016 15:42
42.868,13.096,10.7,2.8,16.7066,20.1581,-16.376,3.307,0.000561,31-10-2016 15:45
42.803,13.164,10.7,2.5,25.2646,27.6684,-23.718,8.704,0.000139,31-10-2016 15:51
42.889,13.195,7.8,2.3,18.2546,20.0862,-14.222,11.444,0.000203,31-10-2016 15:52
42.9,13.145,8.2,3.4,14.8758,17.2736,-12.912,7.388,0.002352,31-10-2016 15:55
42.77,13.147,9.3,2.8,28.2925,29.968,-27.352,7.233,0.000215,31-10-2016 15:58
42.774,13.136,11.1,2.1,27.6263,29.9939,-26.888,6.343,4.5e-05,31-10-2016 16:00
42.641,13.241,13.2,1.4,44.325,46.4176,-41.842,14.626,2e-06,31-10-2016 16:01
42.9,13.148,8.6,2.3,15.0036,17.5892,-12.917,7.633,0.000277,31-10-2016 16:02
42.9,13.151,10.5,1.9,15.1343,18.7567,-12.923,7.878,0.0001,31-10-2016 16:04
43.038,13.064,4.4,1.2,2.7999,5.7131,2.563,1.127,0.000156,31-10-2016 16:04
42.875,13.067,10.0,2.3,15.5741,18.8279,-15.545,0.955,0.000237,31-10-2016 16:07
42.904,13.026,12.8,2.1,12.4639,18.2859,-12.246,-2.318,0.000165,31-10-2016 16:09
42.9,13.162,8.3,2.2,15.6369,17.9824,-12.942,8.776,0.000213,31-10-2016 16:11
42.769,13.16,10.0,2.2,28.7108,30.5982,-27.487,8.295,5.4e-05,31-10-2016 16:16
42.843,13.136,8.3,2.2,20.2987,22.1561,-19.226,6.513,0.000128,31-10-2016 16:19
42.842,13.062,8.6,1.9,19.2057,21.2869,-19.2,0.463,7.3e-05,31-10-2016 16:25
42.889,13.039,10.1,2.2,13.9972,17.6063,-13.937,-1.295,0.000224,31-10-2016 16:27
42.834,13.139,8.7,1.9,21.3223,23.2543,-20.23,6.736,5.7e-05,31-10-2016 16:29
43.072,13.061,8.8,2.9,6.4183,11.3657,6.345,0.97,0.002038,31-10-2016 16:30
42.88,13.185,8.2,2.3,18.5376,20.5117,-15.204,10.606,0.000193,31-10-2016 16:35
42.806,13.178,8.6,2.6,25.3999,27.0079,-23.41,9.856,0.000183,31-10-2016 16:41
42.846,13.157,10.5,3.1,20.6443,23.4297,-18.93,8.236,0.000715,31-10-2016 16:43
42.79,13.065,9.3,2.4,24.9872,26.8695,-24.981,0.575,0.00012,31-10-2016 16:51
42.927,13.031,16.0,2.2,9.8766,19.2988,-9.702,-1.85,0.00018,31-10-2016 16:55
42.665,13.169,14.4,1.9,40.0268,42.7381,-39.052,8.781,1e-05,31-10-2016 16:55
42.89,13.065,10.0,2.8,13.9,17.4684,-13.875,0.83,0.000768,31-10-2016 16:59
42.754,13.194,10.5,2.4,31.2293,33.1366,-29.212,11.041,6.8e-05,31-10-2016 17:00
42.932,13.04,11.1,2.3,9.2297,14.8866,-9.164,-1.103,0.000399,31-10-2016 17:02
42.745,13.178,12.5,2.3,31.7071,34.2991,-30.184,9.71,4.9e-05,31-10-2016 17:06
42.765,13.052,10.3,3.2,27.7379,29.7954,-27.732,-0.552,0.000494,31-10-2016 17:14
42.804,13.167,8.9,2.1,25.2522,26.973,-23.612,8.952,6.1e-05,31-10-2016 17:16
42.939,13.202,6.2,2.2,14.92,16.3883,-8.682,12.134,0.000264,31-10-2016 17:20
42.777,13.193,10.2,2.2,28.8422,30.7909,-26.657,11.014,5.3e-05,31-10-2016 17:26
42.878,13.249,7.9,1.9,22.1794,23.7452,-15.537,15.828,5.4e-05,31-10-2016 17:27
42.831,13.034,10.9,2.7,20.4529,23.4545,-20.369,-1.854,0.000322,31-10-2016 17:31
42.865,13.034,10.8,2.4,16.6866,20.1977,-16.593,-1.766,0.000247,31-10-2016 17:32
42.809,13.262,7.7,2.0,28.6215,29.7951,-23.222,16.732,3.6e-05,31-10-2016 17:37
42.825,13.045,9.6,1.7,21.0783,23.4078,-21.056,-0.971,3.5e-05,31-10-2016 17:39
42.945,13.197,7.8,3.1,14.2107,16.4975,-8.007,11.74,0.001513,31-10-2016 17:40
42.764,13.165,8.3,1.5,29.3665,30.6797,-28.051,8.692,1e-05,31-10-2016 17:42
43.069,13.056,6.6,1.8,6.0463,9.3867,6.021,0.555,0.000323,31-10-2016 17:43
42.822,13.17,10.9,2.7,23.5107,26.1638,-21.619,9.241,0.000246,31-10-2016 17:45
43.017,13.08,9.3,2.7,2.3858,10.164,0.201,2.377,0.001679,31-10-2016 17:46
42.804,13.055,11.0,1.7,23.4079,26.1156,-23.407,-0.207,2.6e-05,31-10-2016 17:47
42.853,13.016,10.6,2.5,18.187,21.3485,-17.891,-3.268,0.000267,31-10-2016 17:52
42.738,13.149,18.8,3.1,31.7642,37.2095,-30.909,7.319,0.000232,31-10-2016 17:58
42.791,13.176,9.0,2.3,26.8672,28.5241,-25.072,9.657,8.2e-05,31-10-2016 18:00
42.844,13.03,11.1,1.9,19.0389,22.3361,-18.917,-2.147,6.4e-05,31-10-2016 18:02
42.899,13.163,9.0,2.6,15.7748,18.4559,-13.055,8.855,0.00046,31-10-2016 18:13
42.801,13.08,9.7,1.6,23.8573,25.9778,-23.787,1.83,2.1e-05,31-10-2016 18:22
43.021,13.116,9.4,2.3,5.3524,11.3247,0.579,5.321,0.000665,31-10-2016 18:23
42.894,13.065,12.5,1.6,13.4572,18.7666,-13.431,0.841,5e-05,31-10-2016 18:24
42.703,13.291,11.8,1.1,39.7966,41.6778,-35.041,18.865,1e-06,31-10-2016 18:28
42.831,13.139,10.3,2.2,21.6364,24.2179,-20.564,6.728,0.000102,31-10-2016 18:28
42.855,13.011,10.9,2.3,18.0369,21.3803,-17.659,-3.671,0.000174,31-10-2016 18:30
42.896,13.151,8.2,1.8,15.5104,17.823,-13.367,7.868,9.1e-05,31-10-2016 18:31
42.585,13.26,12.7,1.1,50.7027,52.4129,-48.093,16.056,1e-06,31-10-2016 18:32
43.041,13.072,8.3,2.6,3.3901,9.5051,2.881,1.787,0.001534,31-10-2016 18:33
42.791,13.154,8.7,2.5,26.2368,27.8297,-25.033,7.857,0.000137,31-10-2016 18:33
42.891,13.188,10.0,2.1,17.7191,20.6374,-13.988,10.877,0.000123,31-10-2016 18:36
42.823,13.045,9.6,2.0,21.3004,23.608,-21.278,-0.976,6.9e-05,31-10-2016 18:38
42.95,13.111,12.9,2.5,8.6996,16.0435,-7.297,4.736,0.000511,31-10-2016 18:43
42.808,13.15,11.2,2.3,24.345,27.0452,-23.138,7.571,9.5e-05,31-10-2016 18:47
42.764,13.154,10.1,2.2,29.0938,30.9921,-28.031,7.792,5.2e-05,31-10-2016 18:48
42.532,13.257,10.9,2.4,56.2076,57.368,-53.974,15.689,1.4e-05,31-10-2016 18:50
42.952,13.196,6.4,2.4,13.7315,15.4037,-7.227,11.676,0.000455,31-10-2016 18:51
42.765,13.216,11.0,2.8,30.8415,32.9438,-28.029,12.867,0.000168,31-10-2016 18:55
43.037,13.1,6.9,3.0,4.7065,8.8375,2.385,4.058,0.003409,31-10-2016 18:56
42.757,13.198,9.9,2.0,31.0454,32.7666,-28.886,11.375,2.8e-05,31-10-2016 18:58
42.677,13.205,13.4,1.4,39.5702,41.9672,-37.783,11.759,3e-06,31-10-2016 19:01
42.791,13.093,28.6,2.4,25.0861,38.481,-24.922,2.868,4.5e-05,31-10-2016 19:02
42.803,13.289,9.8,1.1,30.512,32.2293,-23.933,18.926,3e-06,31-10-2016 19:04
42.846,13.183,10.7,2.5,21.6205,24.3862,-18.976,10.361,0.000192,31-10-2016 19:04
42.691,13.2,11.4,2.4,37.9657,39.811,-36.219,11.383,4.1e-05,31-10-2016 19:05
42.754,13.261,11.1,2.2,33.6624,35.6312,-29.328,16.524,3.5e-05,31-10-2016 19:11
42.695,13.198,11.4,2.3,37.4923,39.3598,-35.771,11.228,3.3e-05,31-10-2016 19:12
42.867,13.195,7.4,2.2,20.1865,21.7066,-16.665,11.391,0.000135,31-10-2016 19:16
42.624,13.263,12.2,2.0,46.736,48.4519,-43.768,16.391,9e-06,31-10-2016 19:18
42.995,13.133,7.8,2.6,7.0423,10.9461,-2.34,6.642,0.00125,31-10-2016 19:23
42.823,13.151,11.0,2.9,22.809,25.5802,-21.474,7.69,0.000392,31-10-2016 19:28
42.727,13.192,9.0,2.2,33.974,35.2988,-32.207,10.813,3.6e-05,31-10-2016 19:30
42.886,13.161,7.5,2.8,16.8851,18.7188,-14.495,8.66,0.000662,31-10-2016 19:31
42.73,13.18,14.2,2.2,33.3376,36.467,-31.853,9.838,3.3e-05,31-10-2016 19:34
42.76,13.09,11.1,2.0,28.4727,30.7752,-28.359,2.545,3.3e-05,31-10-2016 19:36
42.717,13.183,11.1,1.6,34.7861,36.6946,-33.302,10.052,7e-06,31-10-2016 19:37
42.92,13.133,9.7,2.5,12.4709,16.1617,-10.669,6.457,0.000503,31-10-2016 19:39
43.061,13.092,4.0,2.2,6.1376,7.6581,5.065,3.466,0.00094,31-10-2016 19:44
42.929,13.205,8.7,2.7,15.7683,18.2964,-9.797,12.355,0.000572,31-10-2016 19:46
42.747,13.184,10.4,1.9,31.6622,33.512,-29.972,10.206,2e-05,31-10-2016 19:50
42.762,13.176,9.7,2.3,29.8725,31.5919,-28.292,9.587,6.2e-05,31-10-2016 19:53
42.923,13.206,9.4,2.8,16.2434,19.0643,-10.466,12.423,0.000636,31-10-2016 19:55
43.06,13.079,4.6,1.8,5.5287,7.5762,4.978,2.405,0.000428,31-10-2016 20:01
42.971,13.137,7.4,1.6,8.5359,11.6851,-5.012,6.909,0.000146,31-10-2016 20:02
42.83,12.944,11.1,1.8,22.2968,25.1708,-20.304,-9.213,3.6e-05,31-10-2016 20:02
42.859,13.228,10.0,2.4,22.5404,24.8999,-17.611,14.068,0.000147,31-10-2016 20:04
42.707,13.155,11.7,2.4,35.2226,37.3019,-34.363,7.735,4.9e-05,31-10-2016 20:09
43.057,13.084,7.4,2.7,5.4181,9.6455,4.636,2.805,0.001805,31-10-2016 20:09
42.815,13.059,9.9,2.3,22.1934,24.5434,-22.193,0.148,0.000123,31-10-2016 20:13
43.072,13.085,10.7,2.4,6.9452,13.2467,6.3,2.924,0.000613,31-10-2016 20:15
42.778,13.211,10.8,2.1,29.3649,31.4929,-26.577,12.489,3.9e-05,31-10-2016 20:16
42.94,13.215,7.7,3.2,15.7483,17.7924,-8.593,13.197,0.001559,31-10-2016 20:24
42.827,13.136,9.6,2.4,21.9774,24.2206,-21.002,6.473,0.000158,31-10-2016 20:25
42.686,13.202,12.0,2.2,38.5443,40.5453,-36.778,11.535,2.4e-05,31-10-2016 20:28
42.932,13.203,7.9,1.9,15.4378,17.6135,-9.461,12.199,0.000117,31-10-2016 20:32
42.716,13.274,12.2,1.9,37.8578,39.9568,-33.569,17.502,1.2e-05,31-10-2016 20:36
42.724,13.174,8.8,2.2,33.8217,35.0983,-32.509,9.332,3.7e-05,31-10-2016 20:38
42.777,13.107,10.0,2.7,26.7991,28.8119,-26.502,3.978,0.000192,31-10-2016 20:41
42.882,13.109,10.3,2.4,15.4846,18.9248,-14.845,4.403,0.000289,31-10-2016 20:46
42.931,13.047,10.5,2.3,9.3033,14.4678,-9.288,-0.534,0.000423,31-10-2016 20:47
42.803,13.141,10.5,2.4,24.6403,27.0168,-23.677,6.823,0.000119,31-10-2016 20:48
42.725,13.114,14.3,2.3,32.5911,35.8272,-32.29,4.422,4.4e-05,31-10-2016 20:49
42.892,13.202,7.9,2.8,18.3789,20.2409,-13.901,12.023,0.000556,31-10-2016 20:51
42.684,13.201,11.2,2.5,38.7289,40.4808,-36.998,11.448,4.9e-05,31-10-2016 20:55
42.89,13.21,8.2,2.3,18.9847,20.9167,-14.137,12.671,0.000184,31-10-2016 20:58
42.811,13.099,9.5,2.2,22.9661,25.0808,-22.712,3.409,9.3e-05,31-10-2016 21:01
42.839,13.067,10.4,2.0,19.5618,22.4326,-19.543,0.864,7.9e-05,31-10-2016 21:04
42.889,13.045,9.8,2.1,13.9717,17.4056,-13.948,-0.806,0.000186,31-10-2016 21:06
42.892,13.182,14.5,3.0,17.3265,22.9699,-13.866,10.389,0.000616,31-10-2016 21:09
42.778,13.052,11.3,2.4,26.2938,28.853,-26.289,-0.519,0.0001,31-10-2016 21:10
42.929,13.201,8.3,2.4,15.5095,17.8717,-9.79,12.029,0.000329,31-10-2016 21:13
42.94,13.203,10.9,2.3,14.9254,18.8297,-8.572,12.218,0.000237,31-10-2016 21:13
42.958,13.2,7.4,2.3,13.694,15.8495,-6.568,12.016,0.000349,31-10-2016 21:14
42.87,13.157,11.7,2.8,18.2577,22.0033,-16.265,8.294,0.000459,31-10-2016 21:16
42.903,13.146,8.7,2.8,14.6344,17.3287,-12.58,7.477,0.000782,31-10-2016 21:17
42.899,13.195,7.9,1.8,17.419,19.3734,-13.112,11.468,7.4e-05,31-10-2016 21:20
42.728,13.213,9.9,2.6,34.4912,36.0482,-32.133,12.535,8.5e-05,31-10-2016 21:22
42.803,13.205,9.6,2.2,26.6709,28.5477,-23.79,12.057,6.5e-05,31-10-2016 21:31
42.693,13.273,10.0,2.5,40.0802,41.4531,-36.122,17.368,4.6e-05,31-10-2016 21:34
42.895,13.007,10.1,2.6,13.7711,17.4271,-13.209,-3.893,0.000522,31-10-2016 21:35
42.831,13.208,6.4,2.4,24.1015,25.0919,-20.686,12.368,0.000144,31-10-2016 21:39
42.763,13.058,10.2,2.5,27.9659,29.9716,-27.966,-0.066,0.000112,31-10-2016 21:40
42.716,13.183,10.2,2.0,34.8917,36.519,-33.413,10.05,2e-05,31-10-2016 21:43
42.919,13.149,9.7,2.5,13.3064,16.8148,-10.809,7.761,0.000462,31-10-2016 21:47
42.802,13.121,9.1,2.6,24.3109,26.1672,-23.752,5.185,0.000199,31-10-2016 21:48
42.827,13.136,10.0,2.3,21.9774,24.3914,-21.002,6.473,0.000125,31-10-2016 21:50
42.861,13.096,10.1,1.7,17.466,20.4725,-17.153,3.289,5.1e-05,31-10-2016 21:52
42.897,13.165,8.9,2.1,16.0505,18.641,-13.281,9.013,0.000158,31-10-2016 21:54
42.891,13.094,7.9,2.0,14.1841,16.5257,-13.818,3.201,0.000169,31-10-2016 21:55
42.917,13.198,9.2,1.9,16.1801,18.9062,-11.118,11.755,9.8e-05,31-10-2016 21:56
42.877,13.051,10.4,1.9,15.2964,18.8293,-15.293,-0.346,9.9e-05,31-10-2016 21:59
42.877,13.114,10.0,2.1,16.1398,19.2984,-15.41,4.799,0.000145,31-10-2016 22:00
42.802,13.071,11.1,2.0,23.6845,26.408,-23.659,1.096,5.1e-05,31-10-2016 22:04
42.822,13.227,10.2,2.3,25.7857,27.9483,-21.718,13.9,8.7e-05,31-10-2016 22:07
42.778,13.056,11.0,2.3,26.2969,28.7337,-26.296,-0.192,8.1e-05,31-10-2016 22:10
42.829,13.227,9.1,2.6,25.1435,26.9425,-20.941,13.917,0.000185,31-10-2016 22:11
42.783,13.12,10.4,2.2,26.3494,28.5456,-25.86,5.056,6.5e-05,31-10-2016 22:13
42.885,13.201,7.5,2.3,18.9103,20.5641,-14.677,11.924,0.000192,31-10-2016 22:16
42.822,13.133,9.4,2.8,22.4307,24.5507,-21.552,6.216,0.000353,31-10-2016 22:19
42.806,13.048,10.7,3.3,23.1846,25.783,-23.172,-0.774,0.000841,31-10-2016 22:24
42.808,13.047,10.7,1.9,22.9634,25.5843,-22.948,-0.851,4.4e-05,31-10-2016 22:30
42.864,13.101,9.9,2.1,17.2325,20.1691,-16.83,3.705,0.00013,31-10-2016 22:33
43.026,13.099,6.6,2.1,4.1167,8.2764,1.165,3.948,0.000707,31-10-2016 22:34
42.858,13.22,8.7,2.2,22.2144,24.0748,-17.708,13.413,0.000103,31-10-2016 22:35
42.83,13.09,9.0,1.7,20.7641,22.8675,-20.585,2.721,3.8e-05,31-10-2016 22:38
42.796,13.107,10.6,2.8,24.7221,27.1326,-24.392,4.025,0.000276,31-10-2016 22:41
42.796,13.139,9.9,2.0,25.3367,27.4186,-24.45,6.643,4.6e-05,31-10-2016 22:43
42.801,13.211,8.1,2.5,27.1,28.4562,-24.023,12.543,0.000129,31-10-2016 22:44
42.846,13.038,10.6,2.5,18.7696,21.847,-18.711,-1.488,0.000253,31-10-2016 22:45
42.917,13.114,10.8,2.0,12.0119,16.5466,-10.968,4.899,0.000168,31-10-2016 22:46
42.716,13.262,12.1,2.6,37.3956,39.4869,-33.549,16.519,6.7e-05,31-10-2016 22:49
42.983,13.069,10.2,2.2,3.8182,11.4362,-3.555,1.394,0.000536,31-10-2016 22:51
42.887,13.162,9.3,2.6,16.8349,19.5199,-14.386,8.744,0.000405,31-10-2016 22:53
42.803,13.146,8.9,2.0,24.7652,26.5177,-23.686,7.232,5e-05,31-10-2016 22:55
42.77,13.173,11.2,2.4,28.9535,31.2582,-27.399,9.361,8e-05,31-10-2016 22:56
42.767,13.095,10.8,2.3,27.7501,29.9929,-27.591,2.971,7.2e-05,31-10-2016 22:58
