LAT,LON,DEP,MAG,EPI-DIS,HYP-DIS,CORD-N,CORD-E,PGA,datetime
42.772,13.214,12.5,0.7,30.0584,32.781,-27.227,12.737,1e-06,22-03-2017 07:08
42.537,13.357,9.9,0.9,58.7034,59.6315,-53.605,23.928,0.0,22-03-2017 07:25
42.858,13.017,10.6,0.6,17.6451,20.8888,-17.36,-3.157,3e-06,22-03-2017 07:26
42.507,13.399,9.8,1.2,63.1509,63.9983,-56.957,27.274,0.0,22-03-2017 07:36
43.175,12.77,9.5,0.8,28.9385,30.6438,18.317,-22.404,2e-06,22-03-2017 07:38
42.952,12.936,9.7,1.5,11.6965,15.572,-6.795,-9.52,6.3e-05,22-03-2017 07:41
42.739,13.157,13.4,0.8,31.8672,34.7988,-30.847,8.0,1e-06,22-03-2017 07:59
42.769,13.216,10.4,1.1,30.4614,32.3799,-27.618,12.851,3e-06,22-03-2017 08:04
42.949,13.017,11.3,1.0,7.834,14.2305,-7.253,-2.96,2.4e-05,22-03-2017 08:13
42.802,13.129,10.5,0.8,24.488,26.8781,-23.788,5.814,2e-06,22-03-2017 08:19
43.458,12.353,9.6,1.1,75.1257,75.8123,50.814,-55.333,0.0,22-03-2017 08:36
43.018,13.03,6.6,1.4,1.7078,7.3803,0.427,-1.653,0.000189,22-03-2017 08:47
42.841,13.206,11.5,1.2,23.0684,26.0399,-19.55,12.245,7e-06,22-03-2017 08:51
42.647,13.239,10.3,1.3,43.7011,45.0351,-41.229,14.491,2e-06,22-03-2017 08:55
42.804,13.191,12.4,1.4,26.0891,29.1397,-23.678,10.955,9e-06,22-03-2017 08:58
42.532,13.393,9.5,1.1,60.5531,61.3864,-54.251,26.898,0.0,22-03-2017 09:05
43.05,13.033,9.1,1.3,4.1991,10.5515,3.976,-1.35,9e-05,22-03-2017 09:13
42.898,13.044,9.8,1.0,12.9548,16.6003,-12.924,-0.888,1.6e-05,22-03-2017 09:19
42.908,13.219,7.7,1.5,18.1081,19.9113,-12.153,13.424,3.4e-05,22-03-2017 09:22
42.908,12.973,10.7,1.0,13.4279,17.537,-11.666,-6.65,1.4e-05,22-03-2017 09:34
43.011,12.992,7.2,1.3,4.8598,9.1731,-0.297,-4.851,0.000113,22-03-2017 09:36
42.811,13.111,12.8,1.0,23.1806,26.765,-22.757,4.414,4e-06,22-03-2017 09:55
42.779,13.055,8.9,0.8,26.2183,27.8796,-26.217,-0.247,2e-06,22-03-2017 10:16
42.797,13.112,11.5,1.4,24.7516,27.5421,-24.346,4.46,1.1e-05,22-03-2017 10:24
42.501,13.398,9.5,0.9,63.7216,64.5139,-57.623,27.204,0.0,22-03-2017 10:25
43.066,13.103,8.3,1.4,7.0916,11.3642,5.601,4.35,9.8e-05,22-03-2017 10:27
42.803,13.521,19.3,1.2,45.0171,49.2113,-24.27,37.914,1e-06,22-03-2017 10:31
42.795,13.155,10.5,1.1,25.7852,28.065,-24.534,7.934,5e-06,22-03-2017 10:37
43.01,13.013,4.4,1.2,3.1613,5.8987,-0.471,-3.126,0.000152,22-03-2017 10:44
42.612,13.306,14.1,1.7,49.2997,51.4389,-45.116,19.875,3e-06,22-03-2017 10:58
43.012,13.021,6.0,1.4,2.4801,7.0319,-0.242,-2.468,0.000199,22-03-2017 11:03
42.616,13.298,10.8,1.6,48.6523,49.9655,-44.692,19.227,3e-06,22-03-2017 11:07
43.036,13.118,7.5,1.0,5.9452,10.0315,2.263,5.497,4.9e-05,22-03-2017 11:29
42.758,13.122,10.7,1.5,29.15,31.2564,-28.695,5.132,9e-06,22-03-2017 11:34
42.871,13.097,10.3,0.9,16.4162,19.6943,-16.066,3.371,8e-06,22-03-2017 11:51
42.641,13.233,12.1,1.2,44.0603,45.8486,-41.795,13.946,1e-06,22-03-2017 11:55
42.651,13.258,11.8,1.2,43.8137,45.5291,-40.761,16.067,1e-06,22-03-2017 12:15
42.796,13.154,2.8,1.2,25.7193,25.9405,-24.478,7.894,8e-06,22-03-2017 12:21
42.852,13.053,11.1,1.3,18.0523,21.5013,-18.051,-0.23,1.7e-05,22-03-2017 12:29
43.007,13.015,7.9,1.5,3.0635,9.0164,-0.753,-2.97,0.000181,22-03-2017 12:31
42.695,11.922,10.4,1.2,98.9107,99.5182,-32.784,-93.32,0.0,22-03-2017 12:34
42.987,13.029,5.5,2.1,3.5851,7.0583,-3.056,-1.874,0.000844,22-03-2017 12:37
42.809,13.116,10.4,1.0,23.4328,25.8777,-22.942,4.77,5e-06,22-03-2017 13:26
43.017,13.039,4.5,1.5,1.0356,5.1845,0.312,-0.988,0.000322,22-03-2017 13:32
42.709,13.331,13.1,0.4,40.9828,43.2057,-34.463,22.178,0.0,22-03-2017 13:47
43.024,13.013,8.6,1.6,3.2415,9.7355,1.127,-3.039,0.0002,22-03-2017 13:49
42.738,13.183,10.8,0.8,32.5841,34.5142,-30.97,10.127,1e-06,22-03-2017 14:00
42.975,13.133,8.7,1.4,8.0181,12.2641,-4.539,6.61,8.5e-05,22-03-2017 14:04
42.803,13.245,12.0,1.5,28.3444,31.0107,-23.826,15.353,9e-06,22-03-2017 14:32
42.733,13.165,11.3,1.1,32.6579,34.7516,-31.494,8.641,2e-06,22-03-2017 14:37
43.041,13.031,3.0,0.6,3.3786,4.9226,2.992,-1.569,4.4e-05,22-03-2017 14:49
42.923,13.155,5.8,1.1,13.2626,14.7174,-10.343,8.302,2.8e-05,22-03-2017 15:12
42.708,13.139,12.2,0.8,34.8464,37.116,-34.246,6.443,1e-06,22-03-2017 15:25
43.058,13.052,8.7,1.1,4.8114,10.4531,4.806,0.226,5.7e-05,22-03-2017 15:32
42.776,13.108,10.0,1.1,26.8926,28.8989,-26.582,4.074,4e-06,22-03-2017 15:34
43.053,13.052,7.2,0.9,4.2775,8.8784,4.274,0.173,4.7e-05,22-03-2017 15:43
42.688,13.19,12.1,0.5,38.0554,40.1123,-36.557,10.572,0.0,22-03-2017 15:53
43.584,12.387,10.5,1.3,83.0762,83.8118,64.667,-52.152,0.0,22-03-2017 16:13
42.961,12.98,11.1,1.0,8.301,14.3293,-5.793,-5.945,2.3e-05,22-03-2017 16:27
43.011,13.023,10.1,1.1,2.3297,10.9311,-0.324,-2.307,5.3e-05,22-03-2017 16:32
42.54,13.082,11.2,1.3,52.8152,54.1129,-52.798,1.36,1e-06,22-03-2017 16:34
43.008,13.024,8.5,1.3,2.2752,9.3607,-0.638,-2.184,0.000109,22-03-2017 16:38
42.837,13.119,7.8,0.7,20.5565,22.199,-19.916,5.091,3e-06,22-03-2017 16:47
42.908,13.218,6.2,1.2,18.0246,19.2576,-12.118,13.343,1.8e-05,22-03-2017 16:49
42.757,13.193,7.2,1.0,30.868,31.8333,-28.845,10.991,2e-06,22-03-2017 16:51
42.57,13.336,9.9,1.5,54.6732,55.6686,-49.919,22.3,1e-06,22-03-2017 16:54
43.011,13.03,8.3,1.1,1.7685,9.0544,-0.371,-1.729,7.3e-05,22-03-2017 17:47
43.044,13.017,7.3,1.3,4.2706,8.9628,3.34,-2.661,0.000117,22-03-2017 17:49
42.802,13.087,9.5,0.6,23.8438,25.8869,-23.722,2.404,2e-06,22-03-2017 17:56
42.994,13.125,8.2,0.5,6.4795,10.912,-2.437,6.004,1.2e-05,22-03-2017 18:01
42.896,13.146,9.1,1.2,15.3282,18.1289,-13.391,7.459,2.1e-05,22-03-2017 18:05
43.003,13.0,8.1,1.5,4.3152,9.6935,-1.169,-4.154,0.000162,22-03-2017 18:19
42.569,13.338,8.5,0.7,54.8192,55.5661,-50.032,22.405,0.0,22-03-2017 18:23
42.954,13.163,7.4,1.2,11.3929,13.9097,-6.97,9.012,4.1e-05,22-03-2017 18:26
42.895,13.032,11.2,1.4,13.3833,17.8292,-13.258,-1.827,3.6e-05,22-03-2017 18:34
42.593,13.329,10.3,0.8,52.0595,53.1843,-47.297,21.752,0.0,22-03-2017 18:38
42.857,13.139,13.8,1.2,18.9117,23.7579,-17.643,6.809,1e-05,22-03-2017 18:49
42.907,12.974,8.8,0.9,13.5503,16.4802,-11.845,-6.581,1.3e-05,22-03-2017 19:09
42.986,13.141,5.2,0.9,8.0083,9.8763,-3.409,7.247,3.9e-05,22-03-2017 19:10
43.016,13.122,8.8,1.2,5.822,11.04,0.012,5.822,6.5e-05,22-03-2017 19:34
42.833,12.938,10.1,1.3,22.2028,24.6379,-19.993,-9.656,1.1e-05,22-03-2017 19:40
42.783,13.231,7.4,0.7,29.6551,30.71,-26.078,14.12,1e-06,22-03-2017 19:54
42.887,13.321,26.0,1.3,26.2187,37.3352,-14.635,21.754,3e-06,22-03-2017 20:07
42.661,13.217,12.9,1.0,41.6089,43.7379,-39.614,12.729,1e-06,22-03-2017 20:19
42.65,13.374,7.7,1.1,48.3758,49.0792,-41.094,25.524,1e-06,22-03-2017 20:27
42.569,13.338,8.7,1.1,54.7729,55.5535,-49.966,22.439,0.0,22-03-2017 20:36
42.626,13.355,5.6,1.2,49.8521,50.2337,-43.719,23.956,1e-06,22-03-2017 20:46
42.498,13.328,11.1,2.1,61.6922,62.7881,-57.845,21.446,5e-06,22-03-2017 20:59
42.815,13.149,10.2,1.2,23.5976,25.9433,-22.38,7.482,8e-06,22-03-2017 21:03
42.783,13.148,11.6,0.9,26.9565,29.5805,-25.943,7.322,2e-06,22-03-2017 21:05
42.815,13.103,10.1,0.5,22.558,24.9584,-22.242,3.763,1e-06,22-03-2017 21:14
42.783,13.152,11.2,0.8,26.9819,29.4413,-25.862,7.692,2e-06,22-03-2017 21:16
42.741,13.178,11.0,0.8,32.1195,34.1432,-30.627,9.676,1e-06,22-03-2017 21:35
42.81,13.143,9.0,0.9,23.934,25.7801,-22.881,7.021,4e-06,22-03-2017 21:47
42.95,13.223,6.2,1.2,15.7547,17.1517,-7.496,13.857,2.4e-05,22-03-2017 21:51
42.81,13.143,10.6,1.1,23.9183,26.4022,-22.87,7.005,6e-06,22-03-2017 22:01
43.006,13.144,7.4,1.6,7.6672,11.0665,-1.138,7.582,0.000161,22-03-2017 22:15
42.84,13.153,9.1,1.4,21.1606,23.2696,-19.623,7.918,1.7e-05,22-03-2017 22:27
42.848,13.084,11.1,1.4,18.7323,22.0754,-18.597,2.251,2e-05,22-03-2017 22:47
42.868,13.074,10.3,1.4,16.4351,19.7101,-16.368,1.484,2.7e-05,22-03-2017 22:59
42.938,13.12,10.9,1.1,10.2208,15.3706,-8.668,5.416,2.5e-05,22-03-2017 23:00
42.57,13.339,9.0,1.3,54.7715,55.603,-49.923,22.53,1e-06,22-03-2017 23:11
42.525,13.285,12.0,1.1,57.7279,59.0827,-54.854,17.988,0.0,22-03-2017 23:24
43.008,13.03,9.7,0.9,1.91,10.4559,-0.737,-1.762,3.6e-05,22-03-2017 23:29
42.507,13.318,11.1,1.0,60.4609,61.5788,-56.818,20.669,0.0,22-03-2017 23:51
42.632,13.235,12.3,0.7,45.0677,46.8721,-42.809,14.089,0.0,23-03-2017 00:11
42.935,13.115,10.8,1.3,10.2821,15.3371,-8.97,5.025,4.1e-05,23-03-2017 00:29
42.814,13.121,10.4,1.3,23.0599,25.5405,-22.453,5.255,1e-05,23-03-2017 00:53
42.795,13.065,12.1,1.0,24.4664,27.557,-24.459,0.604,4e-06,23-03-2017 01:24
42.782,13.204,9.4,1.1,28.7447,30.4279,-26.143,11.949,4e-06,23-03-2017 02:13
42.751,13.062,10.7,1.5,29.3081,31.4039,-29.307,0.271,9e-06,23-03-2017 02:22
42.664,13.22,12.6,1.1,41.3672,43.4161,-39.286,12.957,1e-06,23-03-2017 02:22
43.022,13.021,7.3,0.9,2.5672,8.2876,0.813,-2.435,5.2e-05,23-03-2017 03:12
42.611,13.232,10.9,1.9,47.2442,48.619,-45.191,13.777,7e-06,23-03-2017 03:36
42.61,13.259,11.0,1.1,48.1044,49.4786,-45.349,16.047,1e-06,23-03-2017 03:47
42.801,13.045,10.3,1.3,23.7211,26.0972,-23.699,-1.015,1e-05,23-03-2017 03:59
43.012,13.072,4.8,1.1,1.766,5.6624,-0.362,1.728,0.000126,23-03-2017 04:23
42.572,13.342,8.8,1.6,54.6274,55.4269,-49.65,22.782,2e-06,23-03-2017 04:48
42.6,13.186,12.5,1.4,47.3139,49.0886,-46.244,10.004,2e-06,23-03-2017 05:09
42.961,13.227,8.7,2.8,15.5744,18.1295,-6.304,14.241,0.00071,23-03-2017 05:19
42.962,13.22,4.9,1.6,15.0051,15.9744,-6.181,13.673,7.5e-05,23-03-2017 05:21
43.08,13.064,9.5,1.3,7.3137,12.4538,7.205,1.259,6.5e-05,23-03-2017 05:23
43.014,13.044,6.8,2.0,0.5574,7.401,-0.098,-0.549,0.000659,23-03-2017 05:30
43.013,13.095,9.0,1.1,3.6174,10.2402,-0.294,3.605,5.9e-05,23-03-2017 05:41
42.9,12.878,10.2,1.3,19.0355,21.876,-12.452,-14.397,1.6e-05,23-03-2017 05:50
43.047,13.073,9.0,1.4,4.0134,10.3867,3.522,1.924,0.000115,23-03-2017 05:50
42.496,13.357,11.1,1.7,62.8384,63.9147,-58.157,23.799,2e-06,23-03-2017 05:58
42.969,13.264,7.7,1.4,18.1334,19.9344,-5.479,17.286,2.7e-05,23-03-2017 06:19
43.049,13.034,7.9,1.4,4.0884,9.4141,3.875,-1.304,0.000136,23-03-2017 06:20
42.455,13.431,9.4,1.2,69.5151,70.2279,-62.782,29.846,0.0,23-03-2017 06:28
43.056,13.042,9.1,1.1,4.6094,10.7214,4.57,-0.603,5.5e-05,23-03-2017 06:40
43.012,13.042,5.8,0.8,0.8207,6.4326,-0.316,-0.758,5.6e-05,23-03-2017 06:45
42.632,13.353,6.6,1.1,49.2024,49.7235,-43.06,23.805,1e-06,23-03-2017 06:48
42.628,13.329,10.1,1.0,48.5747,49.7349,-43.41,21.796,1e-06,23-03-2017 06:54
42.718,13.192,10.9,1.1,34.9478,36.785,-33.24,10.791,2e-06,23-03-2017 07:01
43.025,13.111,9.2,0.9,5.0595,11.0112,1.054,4.949,3.2e-05,23-03-2017 07:05
43.035,13.072,9.5,1.0,2.8021,10.4622,2.159,1.786,4.5e-05,23-03-2017 07:23
42.642,13.267,12.3,1.6,44.9819,46.7896,-41.753,16.736,3e-06,23-03-2017 07:25
43.057,13.049,9.3,1.2,4.703,10.9423,4.702,-0.086,6.7e-05,23-03-2017 07:31
43.002,13.039,5.0,1.0,1.7537,5.8491,-1.409,-1.044,9.8e-05,23-03-2017 07:32
42.916,13.134,9.2,1.1,12.9225,16.2061,-11.138,6.553,2.2e-05,23-03-2017 07:35
42.935,13.031,10.9,1.4,8.9392,14.5499,-8.759,-1.787,5.9e-05,23-03-2017 07:58
42.858,12.943,10.7,1.1,19.5394,22.5616,-17.214,-9.244,9e-06,23-03-2017 07:58
42.854,13.111,8.3,1.0,18.4743,20.4977,-17.925,4.473,9e-06,23-03-2017 08:06
42.827,13.177,8.9,0.6,23.284,25.1399,-21.098,9.849,2e-06,23-03-2017 08:08
42.748,13.198,9.9,1.1,31.9544,33.629,-29.853,11.396,3e-06,23-03-2017 08:10
42.813,13.248,8.9,1.3,27.5819,29.1656,-22.732,15.621,7e-06,23-03-2017 08:16
42.733,13.249,13.1,0.7,35.211,37.7751,-31.607,15.519,1e-06,23-03-2017 08:34
42.769,13.246,15.1,1.1,31.6398,35.312,-27.692,15.305,2e-06,23-03-2017 08:44
43.016,13.006,7.6,1.3,3.6884,8.9731,0.253,-3.68,0.000117,23-03-2017 08:46
42.719,13.208,12.4,1.0,35.2866,37.5982,-33.146,12.104,1e-06,23-03-2017 08:49
42.53,13.284,13.9,1.4,57.1421,58.9482,-54.274,17.876,1e-06,23-03-2017 09:01
42.989,13.132,8.1,1.2,7.1888,11.2704,-3.026,6.521,6.3e-05,23-03-2017 09:14
42.872,13.029,9.9,1.0,15.9211,19.0607,-15.772,-2.172,1.1e-05,23-03-2017 09:37
42.781,13.14,6.5,1.1,26.9972,27.9101,-26.152,6.703,5e-06,23-03-2017 09:49
42.624,13.257,13.5,0.6,46.5192,48.6033,-43.724,15.883,0.0,23-03-2017 10:01
43.059,13.055,7.3,1.8,4.9536,9.3076,4.935,0.432,0.000328,23-03-2017 10:10
43.078,13.08,6.0,0.9,7.3945,9.8982,6.953,2.516,3.9e-05,23-03-2017 10:12
43.018,13.016,8.2,1.5,2.8552,9.2326,0.455,-2.819,0.000174,23-03-2017 10:30
43.044,13.053,9.1,1.0,3.2602,10.2143,3.25,0.263,4.7e-05,23-03-2017 10:38
43.018,13.029,4.9,1.0,1.827,5.7765,0.43,-1.776,9.9e-05,23-03-2017 10:48
43.02,13.019,7.7,1.4,2.6749,8.7014,0.617,-2.603,0.000153,23-03-2017 10:50
42.632,13.324,7.5,1.1,48.0179,48.693,-42.98,21.411,1e-06,23-03-2017 10:59
43.361,13.366,0.5,1.5,46.1825,46.1951,37.856,26.453,3e-06,23-03-2017 11:01
42.984,13.071,10.2,1.2,3.7466,11.4125,-3.414,1.544,6.1e-05,23-03-2017 11:09
42.502,13.403,9.5,0.9,63.8243,64.6154,-57.52,27.658,0.0,23-03-2017 11:39
42.816,13.094,8.2,0.7,22.3731,24.0342,-22.169,3.012,3e-06,23-03-2017 11:59
43.061,13.101,5.1,1.0,6.618,8.7213,5.081,4.241,6.1e-05,23-03-2017 12:00
42.693,13.259,13.8,1.5,39.5452,42.0786,-36.065,16.221,4e-06,23-03-2017 12:13
42.697,13.255,13.2,1.1,39.0637,41.4229,-35.681,15.902,1e-06,23-03-2017 12:15
43.045,13.059,9.8,1.0,3.4254,10.9306,3.35,0.713,4.2e-05,23-03-2017 12:19
42.706,13.159,11.1,1.2,35.3844,37.2623,-34.448,8.085,2e-06,23-03-2017 12:19
42.801,13.154,10.4,1.3,25.1607,27.4521,-23.9,7.866,8e-06,23-03-2017 12:27
43.056,13.055,8.6,2.1,4.5751,10.2569,4.558,0.399,0.000524,23-03-2017 12:36
42.821,13.156,9.8,1.2,23.1944,25.4111,-21.727,8.118,8e-06,23-03-2017 12:40
42.966,13.056,12.2,0.9,5.461,13.8979,-5.452,0.314,2e-05,23-03-2017 12:54
42.805,13.107,10.6,1.3,23.703,26.2073,-23.359,4.024,9e-06,23-03-2017 12:57
42.4,12.834,10.6,1.9,70.532,71.4126,-67.797,-19.452,2e-06,23-03-2017 13:08
42.986,13.034,8.2,1.7,3.4975,9.451,-3.189,-1.436,0.000259,23-03-2017 13:27
42.992,13.029,6.8,1.7,3.1312,8.0168,-2.512,-1.869,0.000325,23-03-2017 13:30
42.493,13.321,11.5,1.2,62.0115,63.1772,-58.389,20.884,0.0,23-03-2017 13:34
42.797,13.112,9.7,1.2,24.6629,26.7196,-24.257,4.454,7e-06,23-03-2017 13:44
43.014,13.035,9.7,1.7,1.3126,10.3635,0.008,-1.313,0.000224,23-03-2017 13:59
43.055,13.04,7.1,1.6,4.5423,8.9227,4.474,-0.784,0.000228,23-03-2017 14:01
42.905,13.023,11.1,1.1,12.3597,17.0054,-12.097,-2.535,1.9e-05,23-03-2017 14:06
42.79,13.068,11.1,1.2,24.9765,27.5726,-24.964,0.805,6e-06,23-03-2017 14:29
42.723,13.175,11.5,1.5,33.9888,36.0716,-32.655,9.427,6e-06,23-03-2017 14:54
42.796,13.163,10.0,1.5,25.9387,28.0134,-24.461,8.631,1.3e-05,23-03-2017 15:27
43.06,13.047,7.5,1.8,5.063,9.5352,5.06,-0.176,0.000316,23-03-2017 15:51
42.95,13.14,9.3,2.1,10.2558,14.2406,-7.384,7.118,0.000289,23-03-2017 16:14
42.964,13.12,12.3,1.6,7.9262,15.1235,-5.725,5.482,8.5e-05,23-03-2017 16:19
42.935,13.171,12.1,2.0,13.1637,18.2775,-9.037,9.571,0.000133,23-03-2017 16:42
42.749,13.279,10.4,1.2,34.9097,36.5957,-29.935,17.961,3e-06,23-03-2017 17:06
43.028,13.007,9.4,1.5,3.8738,10.7055,1.528,-3.56,0.000137,23-03-2017 17:10
42.591,13.293,9.3,1.7,51.1068,52.0531,-47.516,18.818,3e-06,23-03-2017 17:20
43.016,13.034,9.4,1.2,1.4212,10.0807,0.122,-1.416,7.7e-05,23-03-2017 17:23
42.978,13.111,9.0,2.0,6.3346,11.4849,-4.154,4.783,0.000354,23-03-2017 17:39
42.844,12.975,10.1,1.5,19.93,22.6113,-18.776,-6.682,2.4e-05,23-03-2017 17:43
42.962,13.121,10.6,1.4,8.2394,13.8881,-6.039,5.605,6.5e-05,23-03-2017 17:45
42.77,13.238,13.4,0.5,31.1999,34.1888,-27.545,14.654,0.0,23-03-2017 17:51
42.992,13.031,6.0,1.8,3.0585,7.2561,-2.538,-1.707,0.000449,23-03-2017 17:52
43.027,13.057,6.9,0.9,1.4805,7.6251,1.376,0.546,5.8e-05,23-03-2017 17:59
42.571,13.34,9.7,1.2,54.6788,55.6368,-49.802,22.573,1e-06,23-03-2017 18:42
42.969,13.119,12.8,0.8,7.5286,15.3527,-5.235,5.411,1.2e-05,23-03-2017 19:04
43.014,13.027,8.9,2.5,1.9264,9.6738,-0.055,-1.926,0.001244,23-03-2017 19:25
42.796,13.058,10.6,2.2,24.3011,26.7495,-24.301,0.018,7.8e-05,23-03-2017 20:05
42.797,13.06,10.6,2.0,24.2162,26.6724,-24.216,0.167,5e-05,23-03-2017 20:06
42.804,13.1,10.5,1.3,23.7271,26.1867,-23.469,3.49,1e-05,23-03-2017 20:28
43.191,13.32,24.6,1.6,29.4154,38.7208,19.127,22.348,6e-06,23-03-2017 20:36
43.015,13.021,9.0,1.9,2.4537,9.8892,0.057,-2.453,0.000368,23-03-2017 20:47
42.662,13.332,10.4,1.4,45.378,46.6875,-39.628,22.109,2e-06,23-03-2017 21:02
43.016,13.032,8.4,2.1,1.5752,9.1171,0.214,-1.561,0.000623,23-03-2017 21:03
43.194,13.304,23.9,1.9,28.6397,37.6763,19.443,21.029,1.4e-05,23-03-2017 21:20
42.812,13.163,10.8,1.3,24.2996,26.8323,-22.716,8.628,9e-06,23-03-2017 21:31
42.81,13.133,8.8,1.5,23.7429,25.5286,-22.919,6.202,1.7e-05,23-03-2017 22:08
43.014,13.024,8.1,1.6,2.1725,8.9477,-0.083,-2.171,0.000227,23-03-2017 22:09
43.18,13.313,24.3,2.0,28.1641,37.5797,17.917,21.73,1.9e-05,23-03-2017 22:26
43.012,13.021,8.5,1.6,2.437,9.4014,-0.221,-2.427,0.000211,23-03-2017 22:28
43.013,13.02,9.1,2.3,2.5531,10.011,-0.163,-2.548,0.000808,23-03-2017 22:33
42.642,13.255,12.9,2.1,44.6246,46.6161,-41.733,15.801,1.2e-05,23-03-2017 22:34
43.052,13.04,8.7,1.7,4.2646,10.213,4.186,-0.815,0.000229,23-03-2017 22:40
43.016,13.017,9.0,1.6,2.7835,9.9762,0.209,-2.776,0.000192,23-03-2017 22:48
42.838,13.077,11.1,1.4,19.7687,22.9613,-19.695,1.702,1.8e-05,23-03-2017 22:55
43.054,13.04,9.0,1.1,4.4275,10.5536,4.352,-0.812,5.6e-05,23-03-2017 23:01
43.011,13.027,8.5,2.8,2.0311,9.3044,-0.364,-1.998,0.002263,23-03-2017 23:11
43.011,13.027,8.0,1.9,2.0086,8.812,-0.332,-1.981,0.000435,23-03-2017 23:23
43.014,13.034,8.4,0.9,1.4065,9.0895,-0.078,-1.404,4.5e-05,23-03-2017 23:56
43.01,13.027,8.2,2.0,2.0417,9.0143,-0.509,-1.977,0.000518,24-03-2017 00:05
43.016,13.026,8.9,1.3,2.0529,9.6997,0.214,-2.042,0.000103,24-03-2017 00:30
43.05,13.04,8.9,1.2,4.0371,10.3038,3.963,-0.772,7.4e-05,24-03-2017 00:37
43.06,13.044,9.3,1.1,5.0985,11.118,5.078,-0.461,5.1e-05,24-03-2017 00:52
42.833,12.906,10.9,1.5,23.4327,26.0937,-19.927,-12.328,1.6e-05,24-03-2017 00:57
43.056,13.043,9.6,1.3,4.5976,11.1701,4.568,-0.521,8.1e-05,24-03-2017 01:16
43.192,13.245,13.3,1.5,25.2473,28.8111,19.319,16.254,1.2e-05,24-03-2017 01:19
43.191,13.238,17.7,0.7,24.7803,30.7932,19.186,15.683,1e-06,24-03-2017 01:23
42.86,13.027,9.7,1.1,17.3146,20.1364,-17.158,-2.327,1.2e-05,24-03-2017 01:25
43.019,13.14,9.5,1.4,7.2638,12.4245,0.335,7.256,8.2e-05,24-03-2017 01:27
42.92,13.059,11.0,1.4,10.5748,15.6819,-10.566,0.433,4.9e-05,24-03-2017 01:48
42.983,13.194,8.4,1.0,12.1547,15.1122,-3.747,11.563,2.1e-05,24-03-2017 01:55
42.986,13.029,8.5,1.3,3.6736,9.795,-3.168,-1.86,0.000102,24-03-2017 02:14
43.019,13.018,8.6,1.0,2.7521,9.5837,0.563,-2.694,5.3e-05,24-03-2017 02:34
42.554,13.343,9.7,2.5,56.4484,57.3768,-51.65,22.775,1.8e-05,24-03-2017 02:40
42.93,13.131,10.2,1.1,11.4275,15.7098,-9.532,6.303,2.4e-05,24-03-2017 02:45
42.819,13.053,10.5,1.8,21.7401,24.4008,-21.738,-0.307,4e-05,24-03-2017 02:56
42.535,13.354,10.4,1.8,58.7907,59.8072,-53.801,23.703,3e-06,24-03-2017 02:57
42.538,13.364,9.7,0.9,58.8836,59.7742,-53.539,24.513,0.0,24-03-2017 03:03
42.534,13.354,11.1,0.9,58.8472,59.9951,-53.888,23.644,0.0,24-03-2017 03:21
42.505,13.398,10.1,1.4,63.3625,64.2563,-57.233,27.187,1e-06,24-03-2017 03:38
42.767,13.289,13.7,1.2,33.6795,36.5818,-27.93,18.82,3e-06,24-03-2017 03:42
43.032,13.132,8.3,1.5,6.8903,11.2397,1.737,6.668,0.000125,24-03-2017 03:58
42.815,13.167,10.4,1.5,24.1129,26.4951,-22.369,9.003,1.5e-05,24-03-2017 04:08
42.501,13.402,10.5,1.1,63.8995,64.853,-57.684,27.491,0.0,24-03-2017 04:36
42.931,13.185,12.7,1.3,14.3893,19.5809,-9.563,10.752,2.2e-05,24-03-2017 04:40
43.047,13.034,6.0,0.9,3.8139,7.6054,3.596,-1.269,5.8e-05,24-03-2017 04:40
43.05,13.089,3.0,0.4,5.0293,6.1733,3.871,3.211,2.2e-05,24-03-2017 05:02
42.559,13.338,9.6,1.5,55.7894,56.7106,-51.077,22.442,1e-06,24-03-2017 05:19
42.735,13.353,17.0,1.5,39.7204,43.4369,-31.622,24.036,3e-06,24-03-2017 05:22
42.651,13.223,12.5,0.9,42.8143,44.7677,-40.724,13.214,1e-06,24-03-2017 05:42
42.655,13.228,12.9,0.8,42.5243,44.6097,-40.288,13.609,0.0,24-03-2017 05:56
42.868,13.14,5.0,0.4,17.8585,18.7099,-16.478,6.884,2e-06,24-03-2017 06:17
42.986,13.044,4.5,1.1,3.2199,6.0145,-3.151,-0.661,0.000119,24-03-2017 06:24
42.813,13.145,10.5,1.2,23.7125,26.1735,-22.596,7.191,7e-06,24-03-2017 06:25
42.703,13.201,10.9,1.1,36.693,38.4469,-34.854,11.469,2e-06,24-03-2017 06:27
42.556,13.344,10.0,1.1,56.3696,57.3539,-51.508,22.901,0.0,24-03-2017 06:32
42.779,13.2,12.4,1.3,28.8986,31.6798,-26.48,11.574,5e-06,24-03-2017 06:39
42.825,13.16,10.1,1.1,22.8469,25.2199,-21.234,8.431,6e-06,24-03-2017 06:44
42.946,13.205,8.3,1.1,14.7075,17.1803,-7.942,12.378,1.9e-05,24-03-2017 06:48
42.552,13.36,5.6,1.0,57.2399,57.5725,-51.888,24.167,0.0,24-03-2017 06:54
42.598,13.319,10.6,1.1,51.1769,52.3839,-46.714,20.902,1e-06,24-03-2017 07:25
43.017,13.027,8.2,1.3,1.9784,9.0001,0.279,-1.959,0.000116,24-03-2017 07:44
42.794,13.053,10.6,1.2,24.5395,26.9662,-24.537,-0.356,7e-06,24-03-2017 07:50
